objectid,title,creator,publisher,date,date_is_approximate,description,subject,relation,contributing_institution,publisher_digital,source,listing_code,identifier,format_original,type,format,digitization_specifications,rights,rightsstatement,language,metadata_cataloger,metadata_assistants,scanner_technician,scanner_assistants,collection administrator,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors,object_transcript
ijc_leonard_feather_538,Gerry Mulligan,,,1955,y,11 x 11 inch photograph; Gerry Mulligan playing the saxophone,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 61, Folder 89, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0104,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/598,598,599.jpg,/lfc/image/599.jpg,image,ijc_leonard_feather_538.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_538.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_538_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_538_th.jpg,,
ijc_leonard_feather_539,Buddy Rich,Phil Stern,,1956,y,14 x 11 inch photograph; Buddy Rich playing the drums,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 61, Folder 89, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0105,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/599,599,600.jpg,/lfc/image/600.jpg,image,ijc_leonard_feather_539.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_539.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_539_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_539_th.jpg,,
ijc_leonard_feather_540,Jane and Leonard Feather with unidentified persons,"Charles Stewart, New York",,1975,y,"14 x 11 inch photograph; Jane and Leonard Feather with unidentified persons in a reception, probably in their apartment","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 61, Folder 90, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0106,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/600,600,601.jpg,/lfc/image/601.jpg,image,ijc_leonard_feather_540.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_540.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_540_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_540_th.jpg,,
ijc_leonard_feather_541,Jane and Leonard Feather with unidentified persons,"Charles Stewart, New York",,1975,y,"14 x 11 inch photograph; Jane and Leonard Feather with unidentified persons in a reception, probably in their apartment (1 duplicate)","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 61, Folder 90, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0107,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/601,601,602.jpg,/lfc/image/602.jpg,image,ijc_leonard_feather_541.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_541.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_541_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_541_th.jpg,,
ijc_leonard_feather_542,Jane and Leonard Feather with unidentified persons,"Charles Stewart, New York",,1975,y,"14 x 11 inch photograph; Jane and Leonard Feather with unidentified persons in a reception, probably in their apartment","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 61, Folder 90, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0108,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/602,602,603.jpg,/lfc/image/603.jpg,image,ijc_leonard_feather_542.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_542.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_542_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_542_th.jpg,,
ijc_leonard_feather_543,Jane and Leonard Feather with unidentified persons,"Charles Stewart, New York",,1975,y,"14 x 11 inch photograph; Jane and Leonard Feather with unidentified persons in a reception, probably in their apartment","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 61, Folder 90, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0109,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/603,603,604.jpg,/lfc/image/604.jpg,image,ijc_leonard_feather_543.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_543.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_543_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_543_th.jpg,,
ijc_leonard_feather_544,Art Farmer Blindfold Test,"Feather, Leonard, 1914-1994",,1960,yes,Art Farmer participates in one of Leonard Feather's blindfold tests. Art Farmer was an American jazz trumpeter.,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_farmer,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6887,6887,6888.mp3,/lfc/image/6888.mp3,audio,ijc_leonard_feather_544.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_544.mp3,,,,/objects/ijc_leonard_feather_544.md
ijc_leonard_feather_545,Victor Feldman Piano Lesson,"Feather, Leonard, 1914-1994",,1961-06,,Victor Feldman gives a lesson on piano chords during an interview. Victor Feldman was a jazz musician.,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_feldman,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6888,6888,6889.mp3,/lfc/image/6889.mp3,audio,ijc_leonard_feather_545.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_545.mp3,,,,/objects/ijc_leonard_feather_545.md
ijc_leonard_feather_546,The Adderley Brothers Blindfold Test -- Arthur Godfrey's Commentary -- Al Hirt Blindfold Test,"Feather, Leonard, 1914-1994",,1961,,"The Adderley Brothers participate in one of Leonard Feather's blindfold tests. Nat Adderley was an American jazz trumpeter and ""Cannonball"" Adderley was an American saxophonist. Brief interlude of Arthur Godfrey commenting on one of Leonard Feather's compositions. Arthur Godfrey was an American radio broadcaster. Al Hirt participates in one of Leonard Feather's blindfold tests. Al Hirt was an American trumpeter. 24:40 Arthur Godfrey commentary; 26:50 Al Hirt blindfold test.","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_adderley,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6889,6889,6890.mp3,/lfc/image/6890.mp3,audio,ijc_leonard_feather_546.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_546.mp3,,,,/objects/ijc_leonard_feather_546.md
ijc_leonard_feather_547,Calvin Jackson Blindfold Test -- Art Blakey Interview & Blindfold Test -- Herb Ellis Blindfold Test,"Feather, Leonard, 1914-1994",,1960,yes,"Calvin Jackson participates in one of Leonard Feather's blindfold tests. Calvin Jackson was an American jazz pianist. Leonard Feather interviews Art Blakey about jazz in general an Blakey's career. Blakey also participates in one of Feather's blindfold tests. Art Blakey was an American jazz drummer. Herb Ellis participates in one of Leonard Feather's blindfold tests. Ellis' blindfold test was interrupted by a phone call directed to Feather. Herb Ellis was an American jazz guitarist. 0:35 Art Blakey interview; 10:20 Art Blakey blindfold test; 32:30 Herb Ellis blindfold test; 36:45 Leonard on the phone with ""Tony.","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_blakey,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6890,6890,6891.mp3,/lfc/image/6891.mp3,audio,ijc_leonard_feather_547.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_547.mp3,,,,/objects/ijc_leonard_feather_547.md
ijc_leonard_feather_548,Oscar Brown Blindfold Test,"Feather, Leonard, 1914-1994",,1962-06,,"This is a recording of a Blindfold Test interview taken by Leonard Feather in June 1962 with Oscar Brown. Leonard created the ""Blindfold Test"" for Metronome magazine and later for DownBeat magazine. The test also became a segment of Feather's radio show ""Platterbrains."" It consisted of artists listening to a recording, without knowledge of the performer and then offering an opinion, this process often resulting in surprising results.","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_brown,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6891,6891,6892.mp3,/lfc/image/6892.mp3,audio,ijc_leonard_feather_548.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_548.mp3,,,,/objects/ijc_leonard_feather_548.md
ijc_leonard_feather_549,Leonard Feather's Daughter Billie Jane,"Feather, Leonard, 1914-1994",,1953-06-01,,"Billie Jane (a.k.a. Lorraine Feather) singing with her father, Leonard Feather, playing the piano. She then tells a story of Goldilocks and the three bears and converses with her family members. In the background there is a subtle blindfold test with Dave Garroway that could be magnetic bleed from another recording.","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_garroway,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-21,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6892,6892,6893.mp3,/lfc/image/6893.mp3,audio,ijc_leonard_feather_549.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_549.mp3,,,,/objects/ijc_leonard_feather_549.md
ijc_leonard_feather_550,Dexter Gordon Blindfold Test -- Unidentified Individuals Blindfold Test,"Feather, Leonard, 1914-1994",,1965,,Recording identified as most likely a Dexter Gordon participating in one of Leonard Feather's blindfold tests. Another unidentified artist participates in one of Leonard Feather's blindfold tests. 19:39 Unidentified Blindfold Test; 23:34 Music until end.,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_gumina,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6893,6893,6894.mp3,/lfc/image/6894.mp3,audio,ijc_leonard_feather_550.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_550.mp3,,,,/objects/ijc_leonard_feather_550.md
ijc_leonard_feather_551,George Russell Blindfold Test,"Feather, Leonard, 1914-1994",,1960-10-01,,George Russell participates in one of Leonard Feather's blindfold tests. George Russell was an American jazz pianist.,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,,IJC002IV,lf.iv.bft_jones,Audiotapes,Sound,audio/mp3,,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,2014-02-11,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/6894,6894,6895.mp3,/lfc/image/6895.mp3,audio,ijc_leonard_feather_551.mp3,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_551.mp3,,,,/objects/ijc_leonard_feather_551.md
